act,scene,anchor_a,anchor_b,gap,boundaries_between,excess,closes,boundary_position,boundary_n,leads_into
5,3,90,100,10,12,2,no,6,,"Ere I taste bread, thou art in nothing less"
5,3,90,100,10,12,2,no,7,,Than I have here proclaim'd thee.
5,3,90,100,10,12,2,no,8,,"Sick, O, sick!"
5,3,90,100,10,12,2,no,9,,"If not, I'll ne'er trust medicine."
5,3,90,100,10,12,2,no,10,,There's my exchange
5,3,90,100,10,12,2,no,11,,"That names me traitor, villain-like he lies:"
5,3,90,100,10,12,2,no,12,100,"Call by thy trumpet: he that dares approach,"
5,3,100,119,19,23,4,no,1,,"On him, on you, who not? I will maintain"
5,3,100,119,19,23,4,no,2,,My truth and honour firmly.
5,3,100,119,19,23,4,no,3,,"A herald, ho!"
5,3,100,119,19,23,4,no,4,,"A herald, ho, a herald!"
5,3,100,119,19,23,4,no,5,,"Trust to thy single virtue; for thy soldiers,"
5,3,100,119,19,23,4,no,6,,"All levied in my name, have in my name"
5,3,100,119,19,23,4,no,7,,Took their discharge.
5,3,100,119,19,23,4,no,8,,My sickness grows upon me.
5,3,100,119,19,23,4,no,9,,She is not well; convey her to my tent.
5,3,100,119,19,23,4,no,10,,"Come hither, herald,--Let the trumpet sound,--"
5,3,100,119,19,23,4,no,11,,And read out this.
5,3,100,119,19,23,4,no,12,,"Sound, trumpet!"
5,3,100,119,19,23,4,no,13,,'If any man of quality or degree within the lists of the arm
5,3,100,119,19,23,4,no,14,,within the lists of the army
5,3,100,119,19,23,4,no,15,,"upon Edmund, supposed Earl of Gloucester,"
5,3,100,119,19,23,4,no,16,,"that he is a manifold traitor, let him appear"
5,3,100,119,19,23,4,no,17,,by the third
5,3,100,119,19,23,4,no,18,,in his defence.'
5,3,100,119,19,23,4,no,19,,Sound!
5,3,100,119,19,23,4,no,20,,Again!
5,3,100,119,19,23,4,no,21,,Again!
5,3,100,119,19,23,4,no,22,,"Ask him his purposes, why he appears"
5,3,100,119,19,23,4,no,23,119,Upon this call o' the trumpet.
5,3,119,130,11,14,3,no,1,,What are you?
5,3,119,130,11,14,3,no,2,,"Your name, your quality? and why you answer"
5,3,119,130,11,14,3,no,3,,This present summons?
5,3,119,130,11,14,3,no,4,,"Know, my name is lost;"
5,3,119,130,11,14,3,no,5,,By treason's tooth bare-gnawn and canker-bit:
5,3,119,130,11,14,3,no,6,,Yet am I noble as the adversary
5,3,119,130,11,14,3,no,7,,I come to cope.
5,3,119,130,11,14,3,no,8,,Which is that adversary?
5,3,119,130,11,14,3,no,9,,What's he that speaks for Edmund Earl of Gloucester?
5,3,119,130,11,14,3,no,10,,Himself: what say'st thou to him?
5,3,119,130,11,14,3,no,11,,"Draw thy sword,"
5,3,119,130,11,14,3,no,12,,"That, if my speech offend a noble heart,"
5,3,119,130,11,14,3,no,13,,Thy arm may do thee justice: here is mine.
5,3,119,130,11,14,3,no,14,130,"Behold, it is"
5,3,130,140,10,10,0,yes,,,
5,3,140,150,10,11,1,no,1,,"To prove upon thy heart, whereto I speak,"
5,3,140,150,10,11,1,no,2,,Thou liest.
5,3,140,150,10,11,1,no,3,,In wisdom I should ask thy name;
5,3,140,150,10,11,1,no,4,,"But, since thy outside looks so fair and war-like,"
5,3,140,150,10,11,1,no,5,,"And that thy tongue some say of breeding breathes,"
5,3,140,150,10,11,1,no,6,,What safe and nicely I might well delay
5,3,140,150,10,11,1,no,7,,"By rule of knighthood, I disdain and spurn:"
5,3,140,150,10,11,1,no,8,,Back do I toss these treasons to thy head;
5,3,140,150,10,11,1,no,9,,With the hell-hated lie o'erwhelm thy heart;
5,3,140,150,10,11,1,no,10,,"Which, for they yet glance by and scarcely bruise,"
5,3,140,150,10,11,1,no,11,150,"This sword of mine shall give them instant way,"
5,3,150,161,11,12,1,no,1,,"Where they shall rest for ever. Trumpets, speak!"
5,3,150,161,11,12,1,no,2,,"Save him, save him!"
5,3,150,161,11,12,1,no,3,,"This is practice, Gloucester:"
5,3,150,161,11,12,1,no,4,,By the law of arms thou wast not bound to answer
5,3,150,161,11,12,1,no,5,,"An unknown opposite; thou art not vanquish'd,"
5,3,150,161,11,12,1,no,6,,But cozen'd and beguiled.
5,3,150,161,11,12,1,no,7,,"Shut your mouth, dame,"
5,3,150,161,11,12,1,no,8,,"Or with this paper shall I stop it. Hold, sir;"
5,3,150,161,11,12,1,no,9,,"Thou worse than any name, read thine own evil:"
5,3,150,161,11,12,1,no,10,,"No tearing, lady; I perceive you know it."
5,3,150,161,11,12,1,no,11,,"Say, if I do, the laws are mine, not thine:"
5,3,150,161,11,12,1,no,12,161,Who can arraign me for't?
5,3,161,171,10,15,5,no,1,,Most monstrous! oh!
5,3,161,171,10,15,5,no,2,,Know'st thou this paper?
5,3,161,171,10,15,5,no,3,,Ask me not what I know.
5,3,161,171,10,15,5,no,4,,Go after her: she's desperate; govern her.
5,3,161,171,10,15,5,no,5,,"What you have charged me with,"
5,3,161,171,10,15,5,no,6,,that have I done;
5,3,161,171,10,15,5,no,7,,"And more, much more; the time will bring it out:"
5,3,161,171,10,15,5,no,8,,"'Tis past, and so am I. But what art thou"
5,3,161,171,10,15,5,no,9,,"That hast this fortune on me? If thou'rt noble,"
5,3,161,171,10,15,5,no,10,,I do forgive thee.
5,3,161,171,10,15,5,no,11,,Let's exchange charity.
5,3,161,171,10,15,5,no,12,,"I am no less in blood than thou art, Edmund;"
5,3,161,171,10,15,5,no,13,,"If more, the more thou hast wrong'd me."
5,3,161,171,10,15,5,no,14,,"My name is Edgar, and thy father's son."
5,3,161,171,10,15,5,no,15,171,"The gods are just, and of our pleasant vices"
5,3,171,180,9,11,2,no,1,,Make instruments to plague us:
5,3,171,180,9,11,2,no,2,,The dark and vicious place where thee he got
5,3,171,180,9,11,2,no,3,,Cost him his eyes.
5,3,171,180,9,11,2,no,4,,"Thou hast spoken right, 'tis true;"
5,3,171,180,9,11,2,no,5,,The wheel is come full circle; I am here.
5,3,171,180,9,11,2,no,6,,Methought thy very gait did prophesy
5,3,171,180,9,11,2,no,7,,A royal nobleness: I must embrace thee:
5,3,171,180,9,11,2,no,8,,"Let sorrow split my heart, if ever I"
5,3,171,180,9,11,2,no,9,,Did hate thee or thy father!
5,3,171,180,9,11,2,no,10,,"Worthy prince, I know't."
5,3,171,180,9,11,2,no,11,180,Where have you hid yourself?
5,3,180,190,10,10,0,yes,,,
5,3,190,200,10,11,1,no,1,,"Their precious stones new lost; became his guide,"
5,3,190,200,10,11,1,no,2,,"Led him, begg'd for him, saved him from despair;"
5,3,190,200,10,11,1,no,3,,"Never,--O fault!--reveal'd myself unto him,"
5,3,190,200,10,11,1,no,4,,"Until some half-hour past, when I was arm'd:"
5,3,190,200,10,11,1,no,5,,"Not sure, though hoping, of this good success,"
5,3,190,200,10,11,1,no,6,,"I ask'd his blessing, and from first to last"
5,3,190,200,10,11,1,no,7,,"Told him my pilgrimage: but his flaw'd heart,"
5,3,190,200,10,11,1,no,8,,"Alack, too weak the conflict to support!"
5,3,190,200,10,11,1,no,9,,"'Twixt two extremes of passion, joy and grief,"
5,3,190,200,10,11,1,no,10,,Burst smilingly.
5,3,190,200,10,11,1,no,11,200,"This speech of yours hath moved me,"
5,3,200,211,11,12,1,no,1,,And shall perchance do good: but speak you on;
5,3,200,211,11,12,1,no,2,,You look as you had something more to say.
5,3,200,211,11,12,1,no,3,,"If there be more, more woeful, hold it in;"
5,3,200,211,11,12,1,no,4,,"For I am almost ready to dissolve,"
5,3,200,211,11,12,1,no,5,,Hearing of this.
5,3,200,211,11,12,1,no,6,,This would have seem'd a period
5,3,200,211,11,12,1,no,7,,"To such as love not sorrow; but another,"
5,3,200,211,11,12,1,no,8,,"To amplify too much, would make much more,"
5,3,200,211,11,12,1,no,9,,And top extremity.
5,3,200,211,11,12,1,no,10,,"Whilst I was big in clamour came there in a man,"
5,3,200,211,11,12,1,no,11,,"Who, having seen me in my worst estate,"
5,3,200,211,11,12,1,no,12,211,"Shunn'd my abhorr'd society; but then, finding"
5,3,211,221,10,11,1,no,1,,"Who 'twas that so endured, with his strong arms"
5,3,211,221,10,11,1,no,2,,"He fasten'd on my neck, and bellow'd out"
5,3,211,221,10,11,1,no,3,,As he'ld burst heaven; threw him on my father;
5,3,211,221,10,11,1,no,4,,Told the most piteous tale of Lear and him
5,3,211,221,10,11,1,no,5,,That ever ear received: which in recounting
5,3,211,221,10,11,1,no,6,,"His grief grew puissant, and the strings of life"
5,3,211,221,10,11,1,no,7,,"Began to crack: twice then the trumpets sounded,"
5,3,211,221,10,11,1,no,8,,And there I left him tranced.
5,3,211,221,10,11,1,no,9,,But who was this?
5,3,211,221,10,11,1,no,10,,"Kent, sir, the banish'd Kent; who in disguise"
5,3,211,221,10,11,1,no,11,221,"Follow'd his enemy king, and did him service"
5,3,221,230,9,13,4,no,1,,Improper for a slave.
5,3,221,230,9,13,4,no,2,,"Help, help, O, help!"
5,3,221,230,9,13,4,no,3,,What kind of help?
5,3,221,230,9,13,4,no,4,,"Speak, man."
5,3,221,230,9,13,4,no,5,,What means that bloody knife?
5,3,221,230,9,13,4,no,6,,"'Tis hot, it smokes;"
5,3,221,230,9,13,4,no,7,,It came even from the heart
5,3,221,230,9,13,4,no,8,,"Who dead? speak, man."
5,3,221,230,9,13,4,no,9,,"Your lady, sir, your lady: and her sister"
5,3,221,230,9,13,4,no,10,,By her is poisoned! she hath confess'd it.
5,3,221,230,9,13,4,no,11,,I was contracted to them both: all three
5,3,221,230,9,13,4,no,12,,Now marry in an instant.
5,3,221,230,9,13,4,no,13,230,Here comes Kent.
5,3,230,240,10,14,4,no,1,,"Produce their bodies, be they alive or dead:"
5,3,230,240,10,14,4,no,2,,"This judgement of the heavens, that makes us tremble,"
5,3,230,240,10,14,4,no,3,,Touches us not with pity.
5,3,230,240,10,14,4,no,4,,"O, is this he?"
5,3,230,240,10,14,4,no,5,,The time will not allow the compliment
5,3,230,240,10,14,4,no,6,,Which very manners urges.
5,3,230,240,10,14,4,no,7,,I am come
5,3,230,240,10,14,4,no,8,,To bid my king and master aye good night:
5,3,230,240,10,14,4,no,9,,Is he not here?
5,3,230,240,10,14,4,no,10,,Great thing of us forgot!
5,3,230,240,10,14,4,no,11,,"Speak, Edmund, where's the king? and where's Cordelia?"
5,3,230,240,10,14,4,no,12,,"See'st thou this object, Kent?"
5,3,230,240,10,14,4,no,13,,"Alack, why thus?"
5,3,230,240,10,14,4,no,14,240,Yet Edmund was beloved:
5,3,240,251,11,12,1,no,1,,"The one the other poison'd for my sake,"
5,3,240,251,11,12,1,no,2,,And after slew herself.
5,3,240,251,11,12,1,no,3,,Even so. Cover their faces.
5,3,240,251,11,12,1,no,4,,"I pant for life: some good I mean to do,"
5,3,240,251,11,12,1,no,5,,"Despite of mine own nature. Quickly send,"
5,3,240,251,11,12,1,no,6,,"Be brief in it, to the castle; for my writ"
5,3,240,251,11,12,1,no,7,,Is on the life of Lear and on Cordelia:
5,3,240,251,11,12,1,no,8,,"Nay, send in time."
5,3,240,251,11,12,1,no,9,,"Run, run, O, run!"
5,3,240,251,11,12,1,no,10,,"To who, my lord? Who hath the office? send"
5,3,240,251,11,12,1,no,11,,Thy token of reprieve.
5,3,240,251,11,12,1,no,12,251,"Well thought on: take my sword,"
5,3,251,259,8,9,1,no,1,,Give it the captain.
5,3,251,259,8,9,1,no,2,,"Haste thee, for thy life."
5,3,251,259,8,9,1,no,3,,He hath commission from thy wife and me
5,3,251,259,8,9,1,no,4,,"To hang Cordelia in the prison, and"
5,3,251,259,8,9,1,no,5,,"To lay the blame upon her own despair,"
5,3,251,259,8,9,1,no,6,,That she fordid herself.
5,3,251,259,8,9,1,no,7,,The gods defend her! Bear him hence awhile.
5,3,251,259,8,9,1,no,8,,"Howl, howl, howl, howl! O, you are men of stones:"
5,3,251,259,8,9,1,no,9,259,"Had I your tongues and eyes, I'ld use them so"
5,3,259,270,11,15,4,no,1,,That heaven's vault should crack. She's gone for ever!
5,3,259,270,11,15,4,no,2,,"I know when one is dead, and when one lives;"
5,3,259,270,11,15,4,no,3,,She's dead as earth. Lend me a looking-glass;
5,3,259,270,11,15,4,no,4,,"If that her breath will mist or stain the stone,"
5,3,259,270,11,15,4,no,5,,"Why, then she lives."
5,3,259,270,11,15,4,no,6,,Is this the promised end?
5,3,259,270,11,15,4,no,7,,Or image of that horror?
5,3,259,270,11,15,4,no,8,,"Fall, and cease!"
5,3,259,270,11,15,4,no,9,,"This feather stirs; she lives! if it be so,"
5,3,259,270,11,15,4,no,10,,It is a chance which does redeem all sorrows
5,3,259,270,11,15,4,no,11,,That ever I have felt.
5,3,259,270,11,15,4,no,12,,O my good master!
5,3,259,270,11,15,4,no,13,,"Prithee, away."
5,3,259,270,11,15,4,no,14,,"'Tis noble Kent, your friend."
5,3,259,270,11,15,4,no,15,270,"A plague upon you, murderers, traitors all!"
5,3,270,280,10,11,1,no,1,,I might have saved her; now she's gone for ever!
5,3,270,280,10,11,1,no,2,,"Cordelia, Cordelia! stay a little. Ha!"
5,3,270,280,10,11,1,no,3,,"What is't thou say'st? Her voice was ever soft,"
5,3,270,280,10,11,1,no,4,,"Gentle, and low, an excellent thing in woman."
5,3,270,280,10,11,1,no,5,,I kill'd the slave that was a-hanging thee.
5,3,270,280,10,11,1,no,6,,"'Tis true, my lords, he did."
5,3,270,280,10,11,1,no,7,,"Did I not, fellow?"
5,3,270,280,10,11,1,no,8,,"I have seen the day, with my good biting falchion"
5,3,270,280,10,11,1,no,9,,"I would have made them skip: I am old now,"
5,3,270,280,10,11,1,no,10,,And these same crosses spoil me. Who are you?
5,3,270,280,10,11,1,no,11,280,Mine eyes are not o' the best: I'll tell you straight.
5,3,280,290,10,12,2,no,1,,"If fortune brag of two she loved and hated,"
5,3,280,290,10,12,2,no,2,,One of them we behold.
5,3,280,290,10,12,2,no,3,,This is a dull sight. Are you not Kent?
5,3,280,290,10,12,2,no,4,,"The same,"
5,3,280,290,10,12,2,no,5,,Your servant Kent. Where is your servant Caius?
5,3,280,290,10,12,2,no,6,,"He's a good fellow, I can tell you that;"
5,3,280,290,10,12,2,no,7,,"He'll strike, and quickly too: he's dead and rotten."
5,3,280,290,10,12,2,no,8,,"No, my good lord; I am the very man,--"
5,3,280,290,10,12,2,no,9,,I'll see that straight.
5,3,280,290,10,12,2,no,10,,"That, from your first of difference and decay,"
5,3,280,290,10,12,2,no,11,,Have follow'd your sad steps.
5,3,280,290,10,12,2,no,12,290,You are welcome hither.
5,3,290,319,29,35,6,no,1,,Nor no man else:
5,3,290,319,29,35,6,no,2,,"Your eldest daughters have fordone themselves,"
5,3,290,319,29,35,6,no,3,,And desperately are dead.
5,3,290,319,29,35,6,no,4,,"Ay, so I think."
5,3,290,319,29,35,6,no,5,,He knows not what he says: and vain it is
5,3,290,319,29,35,6,no,6,,That we present us to him.
5,3,290,319,29,35,6,no,7,,Very bootless.
5,3,290,319,29,35,6,no,8,,"Edmund is dead, my lord."
5,3,290,319,29,35,6,no,9,,"That's but a trifle here,"
5,3,290,319,29,35,6,no,10,,"You lords and noble friends, know our intent."
5,3,290,319,29,35,6,no,11,,What comfort to this great decay may come
5,3,290,319,29,35,6,no,12,,"Shall be applied: for us, we will resign,"
5,3,290,319,29,35,6,no,13,,"During the life of this old majesty,"
5,3,290,319,29,35,6,no,14,,To him our absolute power:
5,3,290,319,29,35,6,no,15,,"With boot, and such addition as your honors"
5,3,290,319,29,35,6,no,16,,Have more than merited. All friends shall taste
5,3,290,319,29,35,6,no,17,,"The wages of their virtue, and all foes"
5,3,290,319,29,35,6,no,18,,"The cup of their deservings. O, see, see!"
5,3,290,319,29,35,6,no,19,,"And my poor fool is hang'd! No, no, no life!"
5,3,290,319,29,35,6,no,20,,"Why should a dog, a horse, a rat, have life,"
5,3,290,319,29,35,6,no,21,,"And thou no breath at all? Thou'lt come no more,"
5,3,290,319,29,35,6,no,22,,"Never, never, never, never, never!"
5,3,290,319,29,35,6,no,23,,"Pray you, undo this button: thank you, sir."
5,3,290,319,29,35,6,no,24,,"Do you see this? Look on her, look, her lips,"
5,3,290,319,29,35,6,no,25,,"Look there, look there!"
5,3,290,319,29,35,6,no,26,,"He faints! My lord, my lord!"
5,3,290,319,29,35,6,no,27,,"Break, heart; I prithee, break!"
5,3,290,319,29,35,6,no,28,,"Look up, my lord."
5,3,290,319,29,35,6,no,29,,"Vex not his ghost: O, let him pass! he hates him much"
5,3,290,319,29,35,6,no,30,,That would upon the rack of this tough world
5,3,290,319,29,35,6,no,31,,Stretch him out longer.
5,3,290,319,29,35,6,no,32,,"He is gone, indeed."
5,3,290,319,29,35,6,no,33,,"The wonder is, he hath endured so long:"
5,3,290,319,29,35,6,no,34,,He but usurp'd his life.
5,3,290,319,29,35,6,no,35,319,Bear them from hence. Our present business
